relative_path,original_filename,source_folder,resolved_title,resolved_artist,resolved_album,duration_seconds,file_hash,file_size,action,reason,duplicate_status,duplicate_group,representative,representative_reason,bitrate,sample_rate,has_cover,metadata_status
10 GOIANO&PARANAENSE/18 - GOIANO E PARANAENSE AS 20 MAIS VOL.1 - 18-PEÃO CAMINHONEIRO - title.mp3,18 - GOIANO E PARANAENSE AS 20 MAIS VOL.1 - 18-PEÃO CAMINHONEIRO - title.mp3,10 GOIANO&PARANAENSE,18-PEÃO CAMINHONEIRO,GOIANO E PARANAENSE AS 20 MAIS VOL.1,title,138,6a095ee0c2a8ae7c7b15ec64f0f62078dbb9493a8306b302dd0fc741b6febd78,2215688,IMPORT,preserved,UNIQUE,,10 GOIANO&PARANAENSE/18 - GOIANO E PARANAENSE AS 20 MAIS VOL.1 - 18-PEÃO CAMINHONEIRO - title.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; sem cover; bitrate 128 kbps; sample rate 44100 Hz; desempate final por relative_path",128000,44100,false,GOOD
10 GOIANO&PARANAENSE/19 - GOIANO E PARANAENSE AS 20 MAIS VOL.1 - 19-EXPLOSÃO DE AMOR - title.mp3,19 - GOIANO E PARANAENSE AS 20 MAIS VOL.1 - 19-EXPLOSÃO DE AMOR - title.mp3,10 GOIANO&PARANAENSE,19-EXPLOSÃO DE AMOR,GOIANO E PARANAENSE AS 20 MAIS VOL.1,title,200,b6dfc2a4391291a6636cd836e512c1e9fbc1fa9f3a9d0a82d33436d12360f7d8,3204579,IMPORT,preserved,UNIQUE,,10 GOIANO&PARANAENSE/19 - GOIANO E PARANAENSE AS 20 MAIS VOL.1 - 19-EXPLOSÃO DE AMOR - title.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; sem cover; bitrate 128 kbps; sample rate 44100 Hz; desempate final por relative_path",128000,44100,false,GOOD
10 GOIANO&PARANAENSE/20 - GOIANO E PARANAENSE AS 20 MAIS VOL.1 - 20-SEDE DE MUDANÇA - title.mp3,20 - GOIANO E PARANAENSE AS 20 MAIS VOL.1 - 20-SEDE DE MUDANÇA - title.mp3,10 GOIANO&PARANAENSE,20-SEDE DE MUDANÇA,GOIANO E PARANAENSE AS 20 MAIS VOL.1,title,176,1c3afd369ec8adda093fc4c9b604d68b700944561514279d59856810d57aca84,2811698,IMPORT,preserved,UNIQUE,,10 GOIANO&PARANAENSE/20 - GOIANO E PARANAENSE AS 20 MAIS VOL.1 - 20-SEDE DE MUDANÇA - title.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; sem cover; bitrate 128 kbps; sample rate 44100 Hz; desempate final por relative_path",128000,44100,false,GOOD
10 GOIANO&PARANAENSE/21 - GOIANO E PARANAENSE AS 20 MAIS VOL.1 - 21-INGRATA MARIA - title.mp3,21 - GOIANO E PARANAENSE AS 20 MAIS VOL.1 - 21-INGRATA MARIA - title.mp3,10 GOIANO&PARANAENSE,21-INGRATA MARIA,GOIANO E PARANAENSE AS 20 MAIS VOL.1,title,225,e5c8eb7b0afe6315abff4cdb05702c0d6c7f27b8206aea25f04628c23ba68c4b,3602058,IMPORT,preserved,UNIQUE,,10 GOIANO&PARANAENSE/21 - GOIANO E PARANAENSE AS 20 MAIS VOL.1 - 21-INGRATA MARIA - title.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; sem cover; bitrate 128 kbps; sample rate 44100 Hz; desempate final por relative_path",128000,44100,false,GOOD
10 GOIANO&PARANAENSE/22 - GOIANO E PARANAENSE AS 20 MAIS VOL.1 - 22-LAMENTO DE UM PEÃO - title.mp3,22 - GOIANO E PARANAENSE AS 20 MAIS VOL.1 - 22-LAMENTO DE UM PEÃO - title.mp3,10 GOIANO&PARANAENSE,22-LAMENTO DE UM PEÃO,GOIANO E PARANAENSE AS 20 MAIS VOL.1,title,231,87195e9549553d31b39ba11383dfefb9f37e32e3c05327509530de849dad707a,3693592,IMPORT,preserved,UNIQUE,,10 GOIANO&PARANAENSE/22 - GOIANO E PARANAENSE AS 20 MAIS VOL.1 - 22-LAMENTO DE UM PEÃO - title.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; sem cover; bitrate 128 kbps; sample rate 44100 Hz; desempate final por relative_path",128000,44100,false,GOOD
10 GOIANO&PARANAENSE/23 - GOIANO E PARANAENSE AS 20 MAIS VOL.1 - 23-O VAQUEIRO - title.mp3,23 - GOIANO E PARANAENSE AS 20 MAIS VOL.1 - 23-O VAQUEIRO - title.mp3,10 GOIANO&PARANAENSE,23-O VAQUEIRO,GOIANO E PARANAENSE AS 20 MAIS VOL.1,title,226,8bc1ef27bf576d2889e81314201ed530835654020b882ecbed2e8a56d3881245,3620867,IMPORT,preserved,UNIQUE,,10 GOIANO&PARANAENSE/23 - GOIANO E PARANAENSE AS 20 MAIS VOL.1 - 23-O VAQUEIRO - title.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; sem cover; bitrate 128 kbps; sample rate 44100 Hz; desempate final por relative_path",128000,44100,false,GOOD
10 GOIANO&PARANAENSE/24 - GOIANO E PARANAENSE AS 20 MAIS VOL.1 - 24-FRANGUINHO NA PANELA - title.mp3,24 - GOIANO E PARANAENSE AS 20 MAIS VOL.1 - 24-FRANGUINHO NA PANELA - title.mp3,10 GOIANO&PARANAENSE,24-FRANGUINHO NA PANELA,GOIANO E PARANAENSE AS 20 MAIS VOL.1,title,197,b8d9d4f95a5cae0659c88047ebd581d2eca9130f14947412fdffbaf3df9f905c,3159440,IMPORT,preserved,UNIQUE,,10 GOIANO&PARANAENSE/24 - GOIANO E PARANAENSE AS 20 MAIS VOL.1 - 24-FRANGUINHO NA PANELA - title.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; sem cover; bitrate 128 kbps; sample rate 44100 Hz; desempate final por relative_path",128000,44100,false,GOOD
10 Guilherme e Benuto -2021 PISCINA/03 PULEI NA PISCINA.mp3,03 PULEI NA PISCINA.mp3,10 Guilherme e Benuto -2021 PISCINA,PULEI NA PISCINA,10 Guilherme e Benuto -2021 PISCINA,,184,8ae55cf3e4b3c5e5de0d53376965a2571acb6c3a6ef90211f1175726d6c0a295,921060,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/03 PULEI NA PISCINA.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/04 - 3 Batidas.mp3,04 - 3 Batidas.mp3,10 Guilherme e Benuto -2021 PISCINA,3 Batidas,10 Guilherme e Benuto -2021 PISCINA,,157,e039948f548a4f7b2c8d621c8452d94a12e202662595c40bc24fe416b0b543ff,784800,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/04 - 3 Batidas.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/04 MEUS VICIOS.mp3,04 MEUS VICIOS.mp3,10 Guilherme e Benuto -2021 PISCINA,MEUS VICIOS,10 Guilherme e Benuto -2021 PISCINA,,174,9493bc3aea6d8ec043d921e47aa0e55ce6701ffe7d258808f4f3e9dc0d32de25,870840,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/04 MEUS VICIOS.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/05 - Vulnerável.mp3,05 - Vulnerável.mp3,10 Guilherme e Benuto -2021 PISCINA,Vulnerável,10 Guilherme e Benuto -2021 PISCINA,,167,68a120149c5c27381966ccdfdc65cf85bf8f29138b287095d83e47aa0eb80e72,834120,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/05 - Vulnerável.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/06 - Drive In (Ao Vivo).mp3,06 - Drive In (Ao Vivo).mp3,10 Guilherme e Benuto -2021 PISCINA,Drive In (Ao Vivo),10 Guilherme e Benuto -2021 PISCINA,,174,b46240bb416713c4dc06c9b2b8267105ba8446990605f0f4ac2aa7c203e3bd41,868680,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/06 - Drive In (Ao Vivo).mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/07 - Cá Entre Nós.mp3,07 - Cá Entre Nós.mp3,10 Guilherme e Benuto -2021 PISCINA,Cá Entre Nós,10 Guilherme e Benuto -2021 PISCINA,,187,73db68cdfcd9a30a9b7eddef9e260e34007fd2f78338b4520d2cc54fc77e9865,936540,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/07 - Cá Entre Nós.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/08 - Cheiro de Saudade.mp3,08 - Cheiro de Saudade.mp3,10 Guilherme e Benuto -2021 PISCINA,Cheiro de Saudade,10 Guilherme e Benuto -2021 PISCINA,,141,0203afdd839753abb951a3a486a4c27a25896034ebf0f6dd03c32725ce604416,706140,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/08 - Cheiro de Saudade.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/09 - Camisa Preta.mp3,09 - Camisa Preta.mp3,10 Guilherme e Benuto -2021 PISCINA,Camisa Preta,10 Guilherme e Benuto -2021 PISCINA,,171,0d5bdfebf873a08f13eb1396035eeeaeb151207f5f21ed41ace69170d678ef52,856980,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/09 - Camisa Preta.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/10 - Flor Que Se Cheira.mp3,10 - Flor Que Se Cheira.mp3,10 Guilherme e Benuto -2021 PISCINA,Flor Que Se Cheira,10 Guilherme e Benuto -2021 PISCINA,,142,c561dd4b1d169ed33fa4f9a596ea3204215f5dd24c6497b4319f636c882b092f,707940,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/10 - Flor Que Se Cheira.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/11 - Tiro de Festim.mp3,11 - Tiro de Festim.mp3,10 Guilherme e Benuto -2021 PISCINA,Tiro de Festim,10 Guilherme e Benuto -2021 PISCINA,,205,236e4bf289a1901929d443eb383d99193b52f5211870a3312c765484eb0eb812,1023660,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/11 - Tiro de Festim.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/12 - Beijando de Olho Aberto.mp3,12 - Beijando de Olho Aberto.mp3,10 Guilherme e Benuto -2021 PISCINA,Beijando de Olho Aberto,10 Guilherme e Benuto -2021 PISCINA,,151,dc8c470efb67d147f527ee9410dcd85bd7ac1a63e39a0888f7de115a0c0ddfee,753300,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/12 - Beijando de Olho Aberto.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/13 - Você Não é de Bar feat. Fernando & Sorocaba.mp3,13 - Você Não é de Bar feat. Fernando & Sorocaba.mp3,10 Guilherme e Benuto -2021 PISCINA,Você Não é de Bar feat. Fernando & Sorocaba,10 Guilherme e Benuto -2021 PISCINA,,152,3d5737ce44929264316b49818de2ce543f305b8bcd2d6838b752f8164e6bc2c0,760500,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/13 - Você Não é de Bar feat. Fernando & Sorocaba.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/14 - Da Cama Pro Coração feat. Ciro Netto & Manuel.mp3,14 - Da Cama Pro Coração feat. Ciro Netto & Manuel.mp3,10 Guilherme e Benuto -2021 PISCINA,Da Cama Pro Coração feat. Ciro Netto & Manuel,10 Guilherme e Benuto -2021 PISCINA,,147,fbd91ee4238cc7fefe17354eb83a99a869da2d18b4b3301383a714b92b0ffc34,733320,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/14 - Da Cama Pro Coração feat. Ciro Netto & Manuel.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/15 - Melhor Rolê da City feat. DJ Guuga.mp3,15 - Melhor Rolê da City feat. DJ Guuga.mp3,10 Guilherme e Benuto -2021 PISCINA,Melhor Rolê da City feat. DJ Guuga,10 Guilherme e Benuto -2021 PISCINA,,152,6f7c13f31c7c321ece911fc8fc733d701053f3009df079ac5674dd7e500ce54d,761940,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/15 - Melhor Rolê da City feat. DJ Guuga.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/16 - Declaração pro Bar feat. Israel & Rodolffo.mp3,16 - Declaração pro Bar feat. Israel & Rodolffo.mp3,10 Guilherme e Benuto -2021 PISCINA,Declaração pro Bar feat. Israel & Rodolffo,10 Guilherme e Benuto -2021 PISCINA,,162,490ceeea73e951e1da3486b2fbee72789d736192668f937152e0468dd9e52a11,807840,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/16 - Declaração pro Bar feat. Israel & Rodolffo.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/17 - 51 Dias feat. Edson & Hudson.mp3,17 - 51 Dias feat. Edson & Hudson.mp3,10 Guilherme e Benuto -2021 PISCINA,51 Dias feat. Edson & Hudson,10 Guilherme e Benuto -2021 PISCINA,,166,16e083f39afb5b9eb16ffbb1bca3c1a588fe1d47cd98b4a294661310ff3b1be0,827820,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/17 - 51 Dias feat. Edson & Hudson.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/18 - Amor Tarja Preta.mp3,18 - Amor Tarja Preta.mp3,10 Guilherme e Benuto -2021 PISCINA,Amor Tarja Preta,10 Guilherme e Benuto -2021 PISCINA,,173,bcaa0b555df7576bc67f9c1360c61ce1251b623087a0bd6a5c931f8b005127ad,865800,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/18 - Amor Tarja Preta.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/19 - Com Quem Será.mp3,19 - Com Quem Será.mp3,10 Guilherme e Benuto -2021 PISCINA,Com Quem Será,10 Guilherme e Benuto -2021 PISCINA,,186,cac49d8c710f7bec8fecff4d80175748f1d66f5ac195b2705aa35153b063165f,932040,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/19 - Com Quem Será.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/20 - Frio da Madrugada _ Desatino.mp3,20 - Frio da Madrugada _ Desatino.mp3,10 Guilherme e Benuto -2021 PISCINA,Frio da Madrugada _ Desatino,10 Guilherme e Benuto -2021 PISCINA,,302,13abb5c87770f561d8e5b53359490512f5fe44a707e2f0270965034b27a85bab,1508760,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/20 - Frio da Madrugada _ Desatino.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/21 - Oitava Maravilha.mp3,21 - Oitava Maravilha.mp3,10 Guilherme e Benuto -2021 PISCINA,Oitava Maravilha,10 Guilherme e Benuto -2021 PISCINA,,158,4774b17e73e50a928b2088d6695d433ff6fb69989f4facd11fbad6f3e70c1ebe,792180,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/21 - Oitava Maravilha.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/22 - Amor Tem Que Ser de Graça.mp3,22 - Amor Tem Que Ser de Graça.mp3,10 Guilherme e Benuto -2021 PISCINA,Amor Tem Que Ser de Graça,10 Guilherme e Benuto -2021 PISCINA,,158,3e4834b996bedbda03b021c0897260a9f49c36589edebf4d960dd94e2ce2aa4d,792540,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/22 - Amor Tem Que Ser de Graça.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/23 - Futuro Incerto.mp3,23 - Futuro Incerto.mp3,10 Guilherme e Benuto -2021 PISCINA,Futuro Incerto,10 Guilherme e Benuto -2021 PISCINA,,148,b79dd6912e3732258dac9f4e8620849671f9bc528dc96c712c396a03a63cf470,739980,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/23 - Futuro Incerto.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/24 - Opala 78.mp3,24 - Opala 78.mp3,10 Guilherme e Benuto -2021 PISCINA,Opala 78,10 Guilherme e Benuto -2021 PISCINA,,181,67cd8858ad1f2fc5e4e21ba4039ac1242bf0c1e997f4a21658dadd4414881d45,905220,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/24 - Opala 78.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/25 - Coração Rodado.mp3,25 - Coração Rodado.mp3,10 Guilherme e Benuto -2021 PISCINA,Coração Rodado,10 Guilherme e Benuto -2021 PISCINA,,171,da77aa70934e65b39ef850020aeb36cb5cfb50422481dd0e11aec28ba264f7e6,852840,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/25 - Coração Rodado.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/BARZINHO A PROVA DE SAUDADE.mp3,BARZINHO A PROVA DE SAUDADE.mp3,10 Guilherme e Benuto -2021 PISCINA,BARZINHO A PROVA DE SAUDADE,10 Guilherme e Benuto -2021 PISCINA,,165,ca0170bedbfd37274f8dd47947517250d1f947d01e7635421510f770eba7c609,825840,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/BARZINHO A PROVA DE SAUDADE.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/CASO DE PINGA OU MORTE.mp3,CASO DE PINGA OU MORTE.mp3,10 Guilherme e Benuto -2021 PISCINA,CASO DE PINGA OU MORTE,10 Guilherme e Benuto -2021 PISCINA,,172,f40126daeaa3abc55de1f13e7065cfbbbcb06ffffb1a952520f838e622484e16,860760,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/CASO DE PINGA OU MORTE.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/MESA FALSA - FEAT DILSINHO.mp3,MESA FALSA - FEAT DILSINHO.mp3,10 Guilherme e Benuto -2021 PISCINA,FEAT DILSINHO,MESA FALSA,,184,c66ea212f65c42310c89ddb04804868989d7d47a3014afcbec643ab6f56f3f55,920880,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/MESA FALSA - FEAT DILSINHO.mp3,"sem erro de leitura; metadata INFERRED; título HIGH; artista HIGH; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
10 Guilherme e Benuto -2021 PISCINA/SIGILO.mp3,SIGILO.mp3,10 Guilherme e Benuto -2021 PISCINA,SIGILO,10 Guilherme e Benuto -2021 PISCINA,,174,f473ea9384cdd011215904e3e96e6b78301afb1f40371221e3011dc1b8f58cce,870840,IMPORT,preserved,UNIQUE,,10 Guilherme e Benuto -2021 PISCINA/SIGILO.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
11 Matheus & Kauan - 2021 Expectativa x Realidade/01 - Expectativa x Realidade.mp3,01 - Expectativa x Realidade.mp3,11 Matheus & Kauan - 2021 Expectativa x Realidade,Expectativa x Realidade,11 Matheus & Kauan,2021 Expectativa x Realidade,163,8fe8c559bd00cdd9fa35f71f5a850e937deeeb2c3870028a8d0c87306df64a2e,817560,IMPORT,preserved,UNIQUE,,11 Matheus & Kauan - 2021 Expectativa x Realidade/01 - Expectativa x Realidade.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
11 Matheus & Kauan - 2021 Expectativa x Realidade/02 - Não Me Desprendi.mp3,02 - Não Me Desprendi.mp3,11 Matheus & Kauan - 2021 Expectativa x Realidade,Não Me Desprendi,11 Matheus & Kauan,2021 Expectativa x Realidade,160,bb5340fbe13187b9b9ef3d2cb185429a595efb144d878d4fd225fd2c5bb8db26,801720,IMPORT,preserved,UNIQUE,,11 Matheus & Kauan - 2021 Expectativa x Realidade/02 - Não Me Desprendi.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
11 Matheus & Kauan - 2021 Expectativa x Realidade/03 - Perigo.mp3,03 - Perigo.mp3,11 Matheus & Kauan - 2021 Expectativa x Realidade,Perigo,11 Matheus & Kauan,2021 Expectativa x Realidade,173,ea73358fff548b89ff2464c613d2869449c80f8ca5be1716fc107b552f7c21c5,866880,IMPORT,preserved,UNIQUE,,11 Matheus & Kauan - 2021 Expectativa x Realidade/03 - Perigo.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
11 Matheus & Kauan - 2021 Expectativa x Realidade/04 - Seu Beijo Fez Isso.mp3,04 - Seu Beijo Fez Isso.mp3,11 Matheus & Kauan - 2021 Expectativa x Realidade,Seu Beijo Fez Isso,11 Matheus & Kauan,2021 Expectativa x Realidade,201,e62676186af71054d2e2a8e91c3a3a904e9823beaa9bd34f753152df7e675a5c,1004580,IMPORT,preserved,UNIQUE,,11 Matheus & Kauan - 2021 Expectativa x Realidade/04 - Seu Beijo Fez Isso.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
11 Matheus & Kauan - 2021 Expectativa x Realidade/05 - Viciado.mp3,05 - Viciado.mp3,11 Matheus & Kauan - 2021 Expectativa x Realidade,Viciado,11 Matheus & Kauan,2021 Expectativa x Realidade,169,618545bad6236dd335db47953d1bb51fc9a222d952940e5c961c25555073b508,843660,IMPORT,preserved,UNIQUE,,11 Matheus & Kauan - 2021 Expectativa x Realidade/05 - Viciado.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
11 Matheus & Kauan - 2021 Expectativa x Realidade/06 - Vagabundo.mp3,06 - Vagabundo.mp3,11 Matheus & Kauan - 2021 Expectativa x Realidade,Vagabundo,11 Matheus & Kauan,2021 Expectativa x Realidade,165,76c3be1ace2d4852a045a7ef1142982319671d16a03f175d7abc84df18a2d7e5,827640,IMPORT,preserved,UNIQUE,,11 Matheus & Kauan - 2021 Expectativa x Realidade/06 - Vagabundo.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
11 Matheus & Kauan - 2021 Expectativa x Realidade/07 - Tô Além feat. Eric Land.mp3,07 - Tô Além feat. Eric Land.mp3,11 Matheus & Kauan - 2021 Expectativa x Realidade,Tô Além feat. Eric Land,11 Matheus & Kauan,2021 Expectativa x Realidade,134,36f176fb02d74c18950cac51ca8e450be69cfa74e4cd1143efd46d7249e4ce00,668340,IMPORT,preserved,UNIQUE,,11 Matheus & Kauan - 2021 Expectativa x Realidade/07 - Tô Além feat. Eric Land.mp3,"sem erro de leitura; metadata INFERRED; título MEDIUM; artista MEDIUM; sem cover; bitrate 40 kbps; sample rate 16000 Hz; desempate final por relative_path",40000,16000,false,INFERRED
