relative_path,original_filename,source_folder,resolved_title,resolved_artist,resolved_album,duration_seconds,file_hash,file_size,action,reason,duplicate_status,duplicate_group,representative,representative_reason,bitrate,sample_rate,has_cover,metadata_status
Sunnify/01 - Gino e Geno/Cara de Boi - Ao Vivo - Gino & Geno.mp3,Cara de Boi - Ao Vivo - Gino & Geno.mp3,Sunnify/01 - Gino e Geno,Cara de Boi - Ao Vivo,Gino & Geno,,196,3ad40da4cd9c4c6dfc0147f3c516ea024e7f3fdb2c0591dd36e05c2ae2aefdfd,4766093,IMPORT,preserved,UNIQUE,,Sunnify/01 - Gino e Geno/Cara de Boi - Ao Vivo - Gino & Geno.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/01 - Gino e Geno/Churrasco De Paixão - Ao Vivo - Gino & Geno.mp3,Churrasco De Paixão - Ao Vivo - Gino & Geno.mp3,Sunnify/01 - Gino e Geno,Churrasco De Paixão - Ao Vivo,Gino & Geno,,143,63d7fab69c7bfde1ada108ce27a8e6ad12f0bedcdc2a8a40d19912bf4c3445c1,3497067,IMPORT,preserved,UNIQUE,,Sunnify/01 - Gino e Geno/Churrasco De Paixão - Ao Vivo - Gino & Geno.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/01 - Gino e Geno/Com Dinheiro É Mole - Gino & Geno.mp3,Com Dinheiro É Mole - Gino & Geno.mp3,Sunnify/01 - Gino e Geno,Com Dinheiro É Mole,Gino & Geno,,161,61e8fe36ae1bf64753267c8bb61d218acbb99977893e92d1430d6b057bb001bf,3908015,IMPORT,preserved,UNIQUE,,Sunnify/01 - Gino e Geno/Com Dinheiro É Mole - Gino & Geno.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/01 - Gino e Geno/Dando Mole - Ao Vivo - Gino & Geno.mp3,Dando Mole - Ao Vivo - Gino & Geno.mp3,Sunnify/01 - Gino e Geno,Dando Mole - Ao Vivo,Gino & Geno,,213,e7063e499374fd8121831f8f2f8a818e122d1be50fbf3e9fe947a8c9f9b83fde,5179554,IMPORT,preserved,UNIQUE,,Sunnify/01 - Gino e Geno/Dando Mole - Ao Vivo - Gino & Geno.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/01 - Gino e Geno/Estrela De Ouro - Ao Vivo - Gino & Geno, Andre, Andrade.mp3","Estrela De Ouro - Ao Vivo - Gino & Geno, Andre, Andrade.mp3",Sunnify/01 - Gino e Geno,Estrela De Ouro - Ao Vivo,"Gino & Geno, Andre, Andrade",,239,63e0be2034ea0aaf357b09e73fed790bbae35d743a983971ea75ef04e3983427,5807163,IMPORT,preserved,UNIQUE,,"Sunnify/01 - Gino e Geno/Estrela De Ouro - Ao Vivo - Gino & Geno, Andre, Andrade.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/01 - Gino e Geno/Eu Já Fui De Você - Ao Vivo - Gino & Geno.mp3,Eu Já Fui De Você - Ao Vivo - Gino & Geno.mp3,Sunnify/01 - Gino e Geno,Eu Já Fui De Você - Ao Vivo,Gino & Geno,,210,645ede8a69726afd872fe59832e68a4aff9bd6c28f2050786e03156efccdec33,5093314,IMPORT,preserved,UNIQUE,,Sunnify/01 - Gino e Geno/Eu Já Fui De Você - Ao Vivo - Gino & Geno.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/01 - Gino e Geno/Fica Nervoso Não - Gino & Geno.mp3,Fica Nervoso Não - Gino & Geno.mp3,Sunnify/01 - Gino e Geno,Fica Nervoso Não,Gino & Geno,,172,b5ca9689695521faad698d3d035a1dfa878ecef7fc72cd3c8d3f2207653660a5,4172842,IMPORT,preserved,UNIQUE,,Sunnify/01 - Gino e Geno/Fica Nervoso Não - Gino & Geno.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/01 - Gino e Geno/Freio De Mão - Gino & Geno.mp3,Freio De Mão - Gino & Geno.mp3,Sunnify/01 - Gino e Geno,Freio De Mão,Gino & Geno,,204,b3acd65c730d12f53c3c2fc9f8ce0f2fb68dbd5d194fb5212e45c9b77b6e87a9,4944778,IMPORT,preserved,UNIQUE,,Sunnify/01 - Gino e Geno/Freio De Mão - Gino & Geno.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/01 - Gino e Geno/Nóis Enverga Mas Não Quebra - Ao Vivo - Gino & Geno.mp3,Nóis Enverga Mas Não Quebra - Ao Vivo - Gino & Geno.mp3,Sunnify/01 - Gino e Geno,Nóis Enverga Mas Não Quebra - Ao Vivo,Gino & Geno,,189,7270e1374063931c49e11c50a54d9a61ce41f2a9570edf8d8e1b52dc3c8688e7,4594524,IMPORT,preserved,UNIQUE,,Sunnify/01 - Gino e Geno/Nóis Enverga Mas Não Quebra - Ao Vivo - Gino & Geno.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/01 - Gino e Geno/O Gavião - Gino & Geno.mp3,O Gavião - Gino & Geno.mp3,Sunnify/01 - Gino e Geno,O Gavião,Gino & Geno,,230,50239346cdb7174d1c3173e25feb2fa7263472bebb49968c38dcd5eb11d6e883,5580269,IMPORT,preserved,UNIQUE,,Sunnify/01 - Gino e Geno/O Gavião - Gino & Geno.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/01 - Gino e Geno/O Olhar Dessa Malvada - Ao Vivo - Gino & Geno.mp3,O Olhar Dessa Malvada - Ao Vivo - Gino & Geno.mp3,Sunnify/01 - Gino e Geno,O Olhar Dessa Malvada - Ao Vivo,Gino & Geno,,171,947bec527972bd9a7badb0f51c21c55a7814e6d09ab7d42e40dd3221aab77cf2,4167310,IMPORT,preserved,UNIQUE,,Sunnify/01 - Gino e Geno/O Olhar Dessa Malvada - Ao Vivo - Gino & Geno.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/01 - Gino e Geno/Pinga Na Garganta - Ao Vivo - Gino & Geno.mp3,Pinga Na Garganta - Ao Vivo - Gino & Geno.mp3,Sunnify/01 - Gino e Geno,Pinga Na Garganta - Ao Vivo,Gino & Geno,,211,a64a24fbea0a02cf7ca6881604c1e68e715dc5ab186eb2480add5966f18d9579,5127935,IMPORT,preserved,UNIQUE,,Sunnify/01 - Gino e Geno/Pinga Na Garganta - Ao Vivo - Gino & Geno.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/01 - Gino e Geno/Que Bicho Que É - Ao Vivo - Gino & Geno.mp3,Que Bicho Que É - Ao Vivo - Gino & Geno.mp3,Sunnify/01 - Gino e Geno,Que Bicho Que É - Ao Vivo,Gino & Geno,,183,74f4430ac37a5e71f464b123249013a4e5873197fc29d9ef11b36621a7dcf787,4466647,IMPORT,preserved,UNIQUE,,Sunnify/01 - Gino e Geno/Que Bicho Que É - Ao Vivo - Gino & Geno.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/01 - Gino e Geno/Que Bicho Que É - Gino & Geno.mp3,Que Bicho Que É - Gino & Geno.mp3,Sunnify/01 - Gino e Geno,Que Bicho Que É,Gino & Geno,,183,d981fdbd10c45878a354fd4bce788435b40a7f2b7a0100ab2ac0efb97a47efed,4453299,IMPORT,preserved,UNIQUE,,Sunnify/01 - Gino e Geno/Que Bicho Que É - Gino & Geno.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/01 - Gino e Geno/Querendo Maria - Gino & Geno.mp3,Querendo Maria - Gino & Geno.mp3,Sunnify/01 - Gino e Geno,Querendo Maria,Gino & Geno,,236,aab3dcfb695e73385b5ba9cb33f2eda9cf544d44eb8b084cf4199643bf943172,5726730,IMPORT,preserved,UNIQUE,,Sunnify/01 - Gino e Geno/Querendo Maria - Gino & Geno.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/01 - Gino e Geno/Reza Pra Nós - Gino & Geno.mp3,Reza Pra Nós - Gino & Geno.mp3,Sunnify/01 - Gino e Geno,Reza Pra Nós,Gino & Geno,,210,02b384070ddbd70375043811ae85044da6fb388c02e24e020122c23c6efae244,5104180,IMPORT,preserved,UNIQUE,,Sunnify/01 - Gino e Geno/Reza Pra Nós - Gino & Geno.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/01 - Gino e Geno/Sou Feio, Mas Tô Na Moda - Ao Vivo - Gino & Geno.mp3","Sou Feio, Mas Tô Na Moda - Ao Vivo - Gino & Geno.mp3",Sunnify/01 - Gino e Geno,"Sou Feio, Mas Tô Na Moda - Ao Vivo",Gino & Geno,,175,d08b3e5c743d6d5398815dc431d213efc41ed52dcc67e4a7e5a89e9b57cea23b,4274631,IMPORT,preserved,UNIQUE,,"Sunnify/01 - Gino e Geno/Sou Feio, Mas Tô Na Moda - Ao Vivo - Gino & Geno.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
"Sunnify/01 - Gino e Geno/Tá Nervoso... Vai Pescá - Ao Vivo - Gino & Geno, Ataide, Alexandre.mp3","Tá Nervoso... Vai Pescá - Ao Vivo - Gino & Geno, Ataide, Alexandre.mp3",Sunnify/01 - Gino e Geno,Tá Nervoso... Vai Pescá - Ao Vivo,"Gino & Geno, Ataide, Alexandre",,185,bbce708b61d24152f8299ef55099ea973d1d77d27d024afd16c4ea3c8c7b848a,4503727,IMPORT,preserved,UNIQUE,,"Sunnify/01 - Gino e Geno/Tá Nervoso... Vai Pescá - Ao Vivo - Gino & Geno, Ataide, Alexandre.mp3","sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/01 - Gino e Geno/Tô Ficando Com Ela - Ao Vivo - Gino & Geno.mp3,Tô Ficando Com Ela - Ao Vivo - Gino & Geno.mp3,Sunnify/01 - Gino e Geno,Tô Ficando Com Ela - Ao Vivo,Gino & Geno,,194,a349841a1bd76f5034dea4f48b9b8d79128bf66beca18ab55846151206e4ad4c,4728976,IMPORT,preserved,UNIQUE,,Sunnify/01 - Gino e Geno/Tô Ficando Com Ela - Ao Vivo - Gino & Geno.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/01 - Gino e Geno/Um Botão Pra Dar - Gino & Geno.mp3,Um Botão Pra Dar - Gino & Geno.mp3,Sunnify/01 - Gino e Geno,Um Botão Pra Dar,Gino & Geno,,210,0c2527076cd751962f86550c1d7b09406fe33c589bf5ce5a089c856c1472b3fc,5101050,IMPORT,preserved,UNIQUE,,Sunnify/01 - Gino e Geno/Um Botão Pra Dar - Gino & Geno.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/01 - Gino e Geno/Vou Beber Veneno - Ao Vivo - Gino & Geno.mp3,Vou Beber Veneno - Ao Vivo - Gino & Geno.mp3,Sunnify/01 - Gino e Geno,Vou Beber Veneno - Ao Vivo,Gino & Geno,,250,32db7a5c3625ab4cb27ddc0e58249799455f24d51ce13ab76a5af20bbefc3e5e,6049201,IMPORT,preserved,UNIQUE,,Sunnify/01 - Gino e Geno/Vou Beber Veneno - Ao Vivo - Gino & Geno.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/02 - Baitaca/A Cavalo na Verdade - Baitaca.mp3,A Cavalo na Verdade - Baitaca.mp3,Sunnify/02 - Baitaca,A Cavalo na Verdade,Baitaca,,314,8b9eba3a4024f01646544da4ff06a95c16fa2177d9f8ce03d37eddd7a370d760,7585707,IMPORT,preserved,UNIQUE,,Sunnify/02 - Baitaca/A Cavalo na Verdade - Baitaca.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/02 - Baitaca/Bagual Sem Freio - Baitaca.mp3,Bagual Sem Freio - Baitaca.mp3,Sunnify/02 - Baitaca,Bagual sem Freio,Baitaca,Bailanta da Boneca,166,f5a82f3cda77648e40fd6db5dc36a0e45d4aa45f2ebffb7b1aa68a9831269ce1,4047410,IMPORT,preserved,UNIQUE,,Sunnify/02 - Baitaca/Bagual Sem Freio - Baitaca.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/02 - Baitaca/Baile de Bugio - Baitaca.mp3,Baile de Bugio - Baitaca.mp3,Sunnify/02 - Baitaca,Baile de Bugio,Baitaca,Bailanta da Boneca,163,9fc3ae50de055dd35817965c8f877cc379d473ff5365ee7e30a577d1b763a4bd,3960802,IMPORT,preserved,UNIQUE,,Sunnify/02 - Baitaca/Baile de Bugio - Baitaca.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/02 - Baitaca/Cada Vez Mais Xucro - Ao Vivo - Baitaca.mp3,Cada Vez Mais Xucro - Ao Vivo - Baitaca.mp3,Sunnify/02 - Baitaca,Cada Vez Mais Xucro - Ao Vivo,Baitaca,,170,c1be22a892d9cd7a946f92336be33cac21596444192b296e5f93710dcb2c61e8,4131738,IMPORT,preserved,UNIQUE,,Sunnify/02 - Baitaca/Cada Vez Mais Xucro - Ao Vivo - Baitaca.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/02 - Baitaca/Cada Vez Mais Xucro - Baitaca.mp3,Cada Vez Mais Xucro - Baitaca.mp3,Sunnify/02 - Baitaca,Cada Vez Mais Xucro,Baitaca,Meu Rio Grande É Desse Jeito,170,e0031332ccfea43bfddfe6a58a63a188cd833cc7d17d665e5b2db89d608c42e6,4112731,IMPORT,preserved,UNIQUE,,Sunnify/02 - Baitaca/Cada Vez Mais Xucro - Baitaca.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/02 - Baitaca/Cadela Baia - Baitaca.mp3,Cadela Baia - Baitaca.mp3,Sunnify/02 - Baitaca,Cadela Baia,Baitaca,Galponeiro e Aporreado,188,e3beab2653f96d9be9fe37ded45fc0b1cbba4f3bbdb105ef0ea90bdfb20e6177,4553644,IMPORT,preserved,UNIQUE,,Sunnify/02 - Baitaca/Cadela Baia - Baitaca.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/02 - Baitaca/Campeiro Que Canta Triste - Baitaca.mp3,Campeiro Que Canta Triste - Baitaca.mp3,Sunnify/02 - Baitaca,Campeiro Que Canta Triste,Baitaca,,383,05bef4a0456c5f84bdace9b41a8f5461a05a37e0d861eb0a3ce7997c67ec223c,9237786,IMPORT,preserved,UNIQUE,,Sunnify/02 - Baitaca/Campeiro Que Canta Triste - Baitaca.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/02 - Baitaca/Castração a Pealo - Baitaca.mp3,Castração a Pealo - Baitaca.mp3,Sunnify/02 - Baitaca,Castração a Pealo,Baitaca,Galponeiro e Aporreado,260,372e49bc5c9c342af5008e5e5e150b5723e01f71aeb81f08e2aa480747db188d,6278208,IMPORT,preserved,UNIQUE,,Sunnify/02 - Baitaca/Castração a Pealo - Baitaca.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/02 - Baitaca/Coiceando a Cola - Baitaca.mp3,Coiceando a Cola - Baitaca.mp3,Sunnify/02 - Baitaca,Coiceando a Cola,Baitaca,,225,8baa0dd92d60ea56a9d754b2424108cadf16f9e62f25d21db2355939fb47ccd3,5450043,IMPORT,preserved,UNIQUE,,Sunnify/02 - Baitaca/Coiceando a Cola - Baitaca.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/02 - Baitaca/Cuiudo do Alegrete - Baitaca.mp3,Cuiudo do Alegrete - Baitaca.mp3,Sunnify/02 - Baitaca,Cuiudo do Alegrete,Baitaca,Baitaca Canta Francisco Vargas,296,f0bf592ecf68f9cae4c8f5c1cecec51af8c02fd2459926edefc43e00282a07ba,7156028,IMPORT,preserved,UNIQUE,,Sunnify/02 - Baitaca/Cuiudo do Alegrete - Baitaca.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/02 - Baitaca/De Chão Batido - Baitaca.mp3,De Chão Batido - Baitaca.mp3,Sunnify/02 - Baitaca,De Chão Batido,Baitaca,,241,d084a7610ba674ec9329d6be7c218b89bc6c98c574dcb0890f3eca091c106314,5817813,IMPORT,preserved,UNIQUE,,Sunnify/02 - Baitaca/De Chão Batido - Baitaca.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/02 - Baitaca/Dedo Inchado - Baitaca.mp3,Dedo Inchado - Baitaca.mp3,Sunnify/02 - Baitaca,Dedo Inchado,Baitaca,Bailanta da Boneca,261,c27147a5f0945bf71db5409d59a6ab9244478d3df6a2fa70ea042910b4b4c371,6332384,IMPORT,preserved,UNIQUE,,Sunnify/02 - Baitaca/Dedo Inchado - Baitaca.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/02 - Baitaca/Do Fundo da Grota - Baitaca.mp3,Do Fundo da Grota - Baitaca.mp3,Sunnify/02 - Baitaca,Do Fundo da Grota,Baitaca,Galponeiro e Aporreado,239,9445473097dadeb4a533158da4e5b5b454d5bcd9ad4406e8347aa4c2ebf80440,5789003,IMPORT,preserved,UNIQUE,,Sunnify/02 - Baitaca/Do Fundo da Grota - Baitaca.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
Sunnify/02 - Baitaca/Domador Ventena - Ao Vivo - Baitaca.mp3,Domador Ventena - Ao Vivo - Baitaca.mp3,Sunnify/02 - Baitaca,Domador Ventena - Ao Vivo,Baitaca,,208,f44efae7e3b3b2e2615dd4ad9b4829c165ad60740ef996e7f766e08ae0c62bf1,5041073,IMPORT,preserved,UNIQUE,,Sunnify/02 - Baitaca/Domador Ventena - Ao Vivo - Baitaca.mp3,"sem erro de leitura; metadata GOOD; título HIGH; artista HIGH; cover presente; bitrate 192 kbps; sample rate 44100 Hz; desempate final por relative_path",192000,44100,true,GOOD
